Date,Station,Demand,Temperature,PrecipIntensity,Humidity,CloudCover,Pressure,Sol,WindSpeed
21/12/2017 06:00,Hermosillo PPA,270.531,11.8,0,79.1,0,1014,0,1.5
21/12/2017 07:00,Hermosillo PPA,285.146,12.4,0,75.8,0,1015,0,0.3
21/12/2017 08:00,Hermosillo PPA,297.532,12.9,0,73.6,0,1015,0,0
21/12/2017 09:00,Hermosillo PPA,310.155,9,0,85.1,0,1015,76.7,0.4
21/12/2017 10:00,Hermosillo PPA,324.042,13.2,0,67.9,0,1016,236.2,1.1
21/12/2017 11:00,Hermosillo PPA,330.396,16.9,0,54.8,0,1016,372.7,0.9
21/12/2017 12:00,Hermosillo PPA,335.692,16.3,0,63.2,0,1015,487,0.6
21/12/2017 13:00,Hermosillo PPA,336.145,20.9,0,41.7,0.1,1015,549.9,2.7
21/12/2017 14:00,Hermosillo PPA,333.288,20.9,0,43.4,0.2,1014,553.5,3.1
21/12/2017 15:00,Hermosillo PPA,332.416,21.2,0,47.3,0.3,1014,494.7,3.8
21/12/2017 16:00,Hermosillo PPA,330.583,21.8,0,52,0.9,1014,375.5,3.3
21/12/2017 17:00,Hermosillo PPA,327.637,21.4,0,56.7,1.9,1014,205.5,3.2
21/12/2017 18:00,Hermosillo PPA,331.819,20,0,58.9,3,1015,46.4,2.8
21/12/2017 19:00,Hermosillo PPA,341.675,18.5,0,45.4,2.9,1015,0,2.1
21/12/2017 20:00,Hermosillo PPA,335.648,16.9,0,34.5,1.8,1016,0,3.2
21/12/2017 21:00,Hermosillo PPA,328.788,16,0,39.7,0.6,1015,0,2.5
21/12/2017 22:00,Hermosillo PPA,318.896,13.1,0,40.7,0,1017,0,1.9
21/12/2017 23:00,Hermosillo PPA,309.277,10.8,0,42.5,0,1018,0,1.8
22/12/2017 00:00,Hermosillo PPA,297.876,9.8,0,44.7,0,1019,0,2.2
22/12/2017 01:00,Hermosillo PPA,282.817,8.8,0,43.7,0,1019,0,2
22/12/2017 02:00,Hermosillo PPA,272.452,8.2,0,41.7,0,1020,0,1.9
22/12/2017 03:00,Hermosillo PPA,265.04,7.8,0,40.5,0,1020,0,1.9
22/12/2017 04:00,Hermosillo PPA,260.724,6.7,0,46,0,1020,0,0.6
22/12/2017 05:00,Hermosillo PPA,261.487,5.8,0,50.5,0,1020,0,0
22/12/2017 06:00,Hermosillo PPA,268.187,5,0,54.1,0,1020,0,0.2
22/12/2017 07:00,Hermosillo PPA,281.697,4.3,0,56.2,0,1021,0,2.3
22/12/2017 08:00,Hermosillo PPA,287.255,5.6,0,53.2,0,1022,0,2.5
22/12/2017 09:00,Hermosillo PPA,301.18,3.6,0,68.1,0,1023,103.1,1.9
22/12/2017 10:00,Hermosillo PPA,314.112,7.8,0,46.5,0,1023,318.2,1.2
22/12/2017 11:00,Hermosillo PPA,320.995,11.2,0,32.2,0,1024,491.4,0.6
22/12/2017 12:00,Hermosillo PPA,324.948,11.5,0,37.6,0,1023,619.4,1.5
22/12/2017 13:00,Hermosillo PPA,322.709,15.3,0,20.6,0,1023,674.3,2.6
22/12/2017 14:00,Hermosillo PPA,324.725,17.7,0,16.2,0,1023,664.6,3.4
22/12/2017 15:00,Hermosillo PPA,325.17,20,0,13.2,0,1023,590.9,3.7
22/12/2017 16:00,Hermosillo PPA,322.736,20.1,0,14.5,0,1022,446.7,3.3
22/12/2017 17:00,Hermosillo PPA,320.106,19.8,0,16.2,0,1022,243.4,3.1
22/12/2017 18:00,Hermosillo PPA,327.128,17.9,0,20.8,0,1021,55.4,3.1
22/12/2017 19:00,Hermosillo PPA,333.714,15.8,0,24.7,0,1022,0,2.3
22/12/2017 20:00,Hermosillo PPA,330.584,14.2,0,27.4,0,1022,0,1
22/12/2017 21:00,Hermosillo PPA,324.957,14.9,0,27.4,0,1021,0,1.4
22/12/2017 22:00,Hermosillo PPA,314.588,11.8,0,37.5,0,1021,0,0.4
22/12/2017 23:00,Hermosillo PPA,311.114,9.5,0,48.8,0,1022,0,0.2
23/12/2017 00:00,Hermosillo PPA,301.627,9.3,0,53,0,1022,0,1.8
23/12/2017 01:00,Hermosillo PPA,288.507,8.2,0,60.1,0,1022,0,1.3
23/12/2017 02:00,Hermosillo PPA,280.801,7.1,0,68.1,0,1022,0,0.7
23/12/2017 03:00,Hermosillo PPA,274.024,6.3,0,74.5,0,1021,0,0.3
23/12/2017 04:00,Hermosillo PPA,269.438,6.3,0,71.7,0,1020,0,0.3
23/12/2017 05:00,Hermosillo PPA,270.84,6.1,0,65.8,0,1020,0,0.3
23/12/2017 06:00,Hermosillo PPA,274.801,5.2,0,70.8,0,1021,0,0.5
23/12/2017 07:00,Hermosillo PPA,282.325,4.8,0,74.8,0,1022,0,1.7
23/12/2017 08:00,Hermosillo PPA,286.675,5.2,0,75.5,0,1022,0,2.4
23/12/2017 09:00,Hermosillo PPA,298.973,6.2,0,56.4,0,1022,98.1,1.5
23/12/2017 10:00,Hermosillo PPA,311.557,11.5,0,42.2,0,1022,308.4,1
23/12/2017 11:00,Hermosillo PPA,319.151,16.2,0,30.7,0,1022,480,0.8
23/12/2017 12:00,Hermosillo PPA,322.634,19.1,0,21.6,0,1022,606.9,0.9
23/12/2017 13:00,Hermosillo PPA,318.668,21.1,0,19.1,0,1020,662.6,1.1
23/12/2017 14:00,Hermosillo PPA,315.843,23,0,17,0,1019,653.7,1.3
23/12/2017 15:00,Hermosillo PPA,313.349,24.7,0,14.5,0,1019,580.7,0
23/12/2017 16:00,Hermosillo PPA,310.032,25.5,0,13,0,1018,438.9,1.7
23/12/2017 17:00,Hermosillo PPA,307.294,25.6,0,12.4,0,1018,239.8,3.1
23/12/2017 18:00,Hermosillo PPA,314.792,23.8,0,14.3,0,1018,55.4,3.3
23/12/2017 19:00,Hermosillo PPA,328.669,20.6,0,19.5,0,1019,0,1.2
23/12/2017 20:00,Hermosillo PPA,317.295,17.8,0,26.8,0,1019,0,0.8
23/12/2017 21:00,Hermosillo PPA,311.561,16.3,0,36.5,0,1020,0,1.7
23/12/2017 22:00,Hermosillo PPA,311.012,14,0,44.7,0,1020,0,0
23/12/2017 23:00,Hermosillo PPA,304.434,13.4,0,49.2,0,1021,0,0.2
24/12/2017 00:00,Hermosillo PPA,290.518,12.7,0,56.8,0,1020,0,0.8
24/12/2017 01:00,Hermosillo PPA,277.467,10.8,0,64.3,0,1020,0,0
24/12/2017 02:00,Hermosillo PPA,268.199,9.8,0,70.1,0,1020,0,0
24/12/2017 03:00,Hermosillo PPA,262.911,10.5,0,68.3,0,1020,0,0.3
24/12/2017 04:00,Hermosillo PPA,257.773,10.4,0,65.7,0,1019,0,0.4
24/12/2017 05:00,Hermosillo PPA,257.347,9.5,0,70.4,0,1019,0,0.6
24/12/2017 06:00,Hermosillo PPA,257.872,7.9,0,79.1,0,1020,0,1.3
24/12/2017 07:00,Hermosillo PPA,261.039,9.6,0,66,0,1020,0,3.1
24/12/2017 08:00,Hermosillo PPA,258.83,9.9,0,56.5,0,1020,0,3.4
24/12/2017 09:00,Hermosillo PPA,265.54,10.2,0,53.2,0,1021,93.7,2.1
24/12/2017 10:00,Hermosillo PPA,276.251,13.7,0,42.9,0,1020,299.9,0.6
24/12/2017 11:00,Hermosillo PPA,281.803,17.7,0,29.5,0,1020,470.6,0.7
24/12/2017 12:00,Hermosillo PPA,284.261,20.3,0,22.1,0,1020,596.9,1.3
24/12/2017 13:00,Hermosillo PPA,280.436,23,0,21.7,0,1020,653.5,2.5
24/12/2017 14:00,Hermosillo PPA,280.773,24.6,0,17.8,0,1019,646.3,3
24/12/2017 15:00,Hermosillo PPA,281.468,25.8,0,15.6,0,1019,575.5,2.6
24/12/2017 16:00,Hermosillo PPA,284.58,27,0,14,0,1019,436.3,1.9
24/12/2017 17:00,Hermosillo PPA,286.767,26.9,0,13.1,0,1018,239.6,1.8
24/12/2017 18:00,Hermosillo PPA,302.139,25.4,0,15.9,0,1018,56.4,1.7
24/12/2017 19:00,Hermosillo PPA,325.905,22.1,0,22.5,0,1018,0,0.9
24/12/2017 20:00,Hermosillo PPA,316.727,19.2,0,31.3,0,1019,0,0
24/12/2017 21:00,Hermosillo PPA,299.461,16.9,0,37.2,0,1019,0,0
24/12/2017 22:00,Hermosillo PPA,281.294,16.6,0,38.4,0,1019,0,0
24/12/2017 23:00,Hermosillo PPA,268.218,15.7,0,43.9,0,1019,0,0.9
25/12/2017 00:00,Hermosillo PPA,258.028,14.4,0,50,0,1019,0,0
25/12/2017 01:00,Hermosillo PPA,250.906,14.6,0,49.2,0,1019,0,0
25/12/2017 02:00,Hermosillo PPA,245.731,13.4,0,52,0,1019,0,0
25/12/2017 03:00,Hermosillo PPA,238.44,13.2,0,49.9,0,1018,0,0
25/12/2017 04:00,Hermosillo PPA,231.141,12.2,0,54.2,0,1018,0,0.3
25/12/2017 05:00,Hermosillo PPA,224.486,11.5,0,56.7,0,1018,0,1
25/12/2017 06:00,Hermosillo PPA,222.725,11.1,0,56,0,1019,0,2.1
25/12/2017 07:00,Hermosillo PPA,226.022,10.4,0,57.4,0,1019,0,0.7
25/12/2017 08:00,Hermosillo PPA,213.621,9.7,0,60,0,1020,0,0.6
25/12/2017 09:00,Hermosillo PPA,213.11,9.6,0,69.1,0,1020,93.2,1.2
25/12/2017 10:00,Hermosillo PPA,220.349,13.3,0,53.6,0,1020,299.6,2.6
25/12/2017 11:00,Hermosillo PPA,232.867,16.5,0,34.5,0,1020,469.1,2.8
25/12/2017 12:00,Hermosillo PPA,237.852,20.3,0,25.8,0,1020,594.6,2.6
25/12/2017 13:00,Hermosillo PPA,238.641,23.9,0,21.8,0,1019,650.1,1.2
25/12/2017 14:00,Hermosillo PPA,239.174,26.7,0,18.7,0,1017,642.6,0.8
25/12/2017 15:00,Hermosillo PPA,237.506,26.8,0,17.2,0,1015,572.5,1.7
25/12/2017 16:00,Hermosillo PPA,235.967,28.2,0,15.3,0,1015,434.4,0.8
25/12/2017 17:00,Hermosillo PPA,235.014,27.7,0,15.8,0,1015,239.3,2.5
25/12/2017 18:00,Hermosillo PPA,244.431,25.6,0,18.9,0,1016,57.3,1.9
25/12/2017 19:00,Hermosillo PPA,265.328,22.3,0,25.2,0,1017,0,1.9
25/12/2017 20:00,Hermosillo PPA,268.747,20,0,29.6,0,1017,0,1.8
25/12/2017 21:00,Hermosillo PPA,266.36,17.8,0,38.3,0,1016,0,1.2
25/12/2017 22:00,Hermosillo PPA,260.991,16.7,0,41.9,0,1016,0,0
25/12/2017 23:00,Hermosillo PPA,251.615,15.3,0,48.9,0,1017,0,0.4
26/12/2017 00:00,Hermosillo PPA,239.97,14.1,0,56.2,0,1018,0,1.2
26/12/2017 01:00,Hermosillo PPA,229.466,14.1,0,58.2,0,1018,0,0
26/12/2017 02:00,Hermosillo PPA,222.398,11.9,0,65.9,0,1018,0,0.2
26/12/2017 03:00,Hermosillo PPA,218.33,11.3,0,65.5,0,1017,0,0.4
26/12/2017 04:00,Hermosillo PPA,216.676,11.2,0,62.3,0,1017,0,1.1
26/12/2017 05:00,Hermosillo PPA,217.722,11,0,59.5,0,1017,0,1.8
26/12/2017 06:00,Hermosillo PPA,223.82,10.9,0,56.7,0,1018,0,0.4
26/12/2017 07:00,Hermosillo PPA,236.365,10.4,0,56.7,0,1018,0,0.5
26/12/2017 08:00,Hermosillo PPA,251.789,10.3,0,58.8,0,1019,0,0.5
26/12/2017 09:00,Hermosillo PPA,273.507,9.3,0,57.4,0,1019,74.6,1.5
26/12/2017 10:00,Hermosillo PPA,292.813,16.6,0,32,0,1019,254.6,2.6
26/12/2017 11:00,Hermosillo PPA,308.248,19.2,0,29.4,0,1019,412.1,2.5
26/12/2017 12:00,Hermosillo PPA,315.866,19.4,0,36.5,0,1019,525.9,2
26/12/2017 13:00,Hermosillo PPA,318.38,25.6,0,18.9,0,1018,578.9,2.6
26/12/2017 14:00,Hermosillo PPA,320.63,27.5,0,14.8,0,1018,577.1,2.1
26/12/2017 15:00,Hermosillo PPA,324.97,28.3,0,13.5,0,1017,519.5,2.1
26/12/2017 16:00,Hermosillo PPA,325.839,28.1,0,14.1,0,1017,398.5,2.7
26/12/2017 17:00,Hermosillo PPA,323.639,27.6,0,12.2,0,1017,218.3,2.4
26/12/2017 18:00,Hermosillo PPA,324.344,25.8,0,13,0,1017,51.7,1.1
26/12/2017 19:00,Hermosillo PPA,327.077,23.2,0,17.8,0,1018,0,0.5
26/12/2017 20:00,Hermosillo PPA,322.903,21.3,0,20.7,0,1018,0,1.2
26/12/2017 21:00,Hermosillo PPA,316.997,21.7,0,23.3,0,1017,0,0.9
26/12/2017 22:00,Hermosillo PPA,306.918,19.8,0,27.2,0,1018,0,0.5
26/12/2017 23:00,Hermosillo PPA,293.826,18.7,0,39.2,0,1018,0,1.2
27/12/2017 00:00,Hermosillo PPA,285.232,18,0,49.4,0,1018,0,0
27/12/2017 01:00,Hermosillo PPA,273.454,16.5,0,53,0,1018,0,0
27/12/2017 02:00,Hermosillo PPA,265.516,17.1,0,52.3,0,1018,0,0.1
27/12/2017 03:00,Hermosillo PPA,259.499,17,0,49.9,0,1019,0,0.3
27/12/2017 04:00,Hermosillo PPA,256.578,16.1,0,42.1,0,1019,0,0.4
27/12/2017 05:00,Hermosillo PPA,256.309,15.6,0,44,0,1019,0,0.5
27/12/2017 06:00,Hermosillo PPA,260.07,15.2,0,47.2,0,1019,0,0.6
27/12/2017 07:00,Hermosillo PPA,272.122,14.6,0,53.8,0,1019,0,0.7
27/12/2017 08:00,Hermosillo PPA,283.168,13.9,0,53.4,0,1019,0,0.7
27/12/2017 09:00,Hermosillo PPA,305.213,13,0,47.6,0,1020,77.5,1.8
27/12/2017 10:00,Hermosillo PPA,319.369,17.6,0,36.7,0,1019,261.8,1.3
27/12/2017 11:00,Hermosillo PPA,329.783,19.1,0,36.2,0,1019,400.5,2.1
27/12/2017 12:00,Hermosillo PPA,335.485,20.5,0,32,0,1019,460.7,1.2
27/12/2017 13:00,Hermosillo PPA,338.1,25.5,0,19.8,0,1018,450.2,2
27/12/2017 14:00,Hermosillo PPA,340.624,27.4,0,17.1,0,1018,415.5,2.4
27/12/2017 15:00,Hermosillo PPA,345.028,27.4,0,17,0,1016,366.4,3.4
27/12/2017 16:00,Hermosillo PPA,341.991,27.1,0,16.2,0,1016,275.6,3.6
27/12/2017 17:00,Hermosillo PPA,338.465,26.6,0,16.4,0,1016,149.1,2.7
27/12/2017 18:00,Hermosillo PPA,340.346,25.2,0,19.2,0,1017,35.4,0.1
27/12/2017 19:00,Hermosillo PPA,341.128,23.4,0,22.1,0,1017,0,0.8
27/12/2017 20:00,Hermosillo PPA,336.846,22.4,0,23.3,0,1018,0,1.6
27/12/2017 21:00,Hermosillo PPA,327.966,21.8,0,25.8,0,1017,0,1.3
27/12/2017 22:00,Hermosillo PPA,315.896,20.6,0,32.8,0,1017,0,1
27/12/2017 23:00,Hermosillo PPA,310.036,19.7,0,38.8,0,1017,0,2.3
28/12/2017 00:00,Hermosillo PPA,295.051,18,0,46.5,0,1017,0,2.3
28/12/2017 01:00,Hermosillo PPA,280.895,18.6,0,47,0,1018,0,0.1
28/12/2017 02:00,Hermosillo PPA,270.42,18.7,0,46.1,0,1018,0,0
28/12/2017 03:00,Hermosillo PPA,264.161,18,0,49.5,0,1018,0,0
28/12/2017 04:00,Hermosillo PPA,261.208,17.1,0,57.7,0,1018,0,0
28/12/2017 05:00,Hermosillo PPA,261.344,16.6,0,63.6,0,1017,0,0.1
28/12/2017 06:00,Hermosillo PPA,266.557,15.4,0,68.4,0,1017,0,0.3
28/12/2017 07:00,Hermosillo PPA,279.391,14.7,0,72.2,0,1017,0,0.3
28/12/2017 08:00,Hermosillo PPA,290.401,14,0,79.8,0,1017,0,1
28/12/2017 09:00,Hermosillo PPA,306.512,14.6,0,43.3,0,1018,81.2,1.3
28/12/2017 10:00,Hermosillo PPA,320.136,18.8,0,52.5,0,1018,275.9,1.2
28/12/2017 11:00,Hermosillo PPA,333.368,22.1,0,36.4,0,1019,442.9,2.1
28/12/2017 12:00,Hermosillo PPA,340.65,23.1,0,29.5,0,1018,566.2,1.9
28/12/2017 13:00,Hermosillo PPA,345.451,27.8,0,20.8,0,1017,624,3
28/12/2017 14:00,Hermosillo PPA,351.593,28.9,0,19.9,0,1017,619.1,2.2
28/12/2017 15:00,Hermosillo PPA,353.877,30,0,19.2,0,1016,551.8,2.3
28/12/2017 16:00,Hermosillo PPA,353.73,30.7,0,17.1,0,1016,419.9,2.6
28/12/2017 17:00,Hermosillo PPA,350.736,30.7,0,16.5,0,1015,234.8,2.8
28/12/2017 18:00,Hermosillo PPA,346.786,28.3,0,20.2,0,1015,59.7,2.8
28/12/2017 19:00,Hermosillo PPA,351.776,25.3,0,25.2,0,1016,0,1.3
28/12/2017 20:00,Hermosillo PPA,343.173,23.4,0,30.4,0,1016,0,0
28/12/2017 21:00,Hermosillo PPA,333.028,23.5,0,29.3,0,1015,0,1.6
28/12/2017 22:00,Hermosillo PPA,321.592,21.4,0,39.4,0,1016,0,1.7
28/12/2017 23:00,Hermosillo PPA,313.576,19.6,0,46,0,1016,0,1.4
29/12/2017 00:00,Hermosillo PPA,300.82,19.1,0,41.9,0,1016,0,0.8
29/12/2017 01:00,Hermosillo PPA,284.346,17.2,0,55.5,0,1016,0,0.1
29/12/2017 02:00,Hermosillo PPA,274.617,16.7,0,57.3,0,1017,0,1.1
29/12/2017 03:00,Hermosillo PPA,266.782,15.4,0,61.9,0,1017,0,2.4
29/12/2017 04:00,Hermosillo PPA,263.093,15.4,0,63.6,0,1017,0,1.1
29/12/2017 05:00,Hermosillo PPA,262.978,15.5,0,65.1,0,1017,0,1.9
29/12/2017 06:00,Hermosillo PPA,267.843,14.1,0,71.6,0,1017,0,0.4
29/12/2017 07:00,Hermosillo PPA,276.231,14.6,0,63.9,0,1018,0,0.3
29/12/2017 08:00,Hermosillo PPA,280.721,14.6,0,60.3,0,1018,0,0.3
29/12/2017 09:00,Hermosillo PPA,297.993,12.6,0,56,0,1019,83.9,1.3
29/12/2017 10:00,Hermosillo PPA,315.362,19.2,0,37.6,0,1019,282.7,0.4
29/12/2017 11:00,Hermosillo PPA,327.211,22.2,0,34.2,0,1019,450.1,0.8
29/12/2017 12:00,Hermosillo PPA,334.97,23,0,32.6,0,1019,575.2,1.5
29/12/2017 13:00,Hermosillo PPA,337.451,28.5,0,19.3,0,1018,633.4,1.5
29/12/2017 14:00,Hermosillo PPA,346.637,30.8,0,17.8,0,1017,629,0
29/12/2017 15:00,Hermosillo PPA,346.281,32.7,0,16,0,1017,561.9,0
29/12/2017 16:00,Hermosillo PPA,345.326,32.8,0,16.2,0,1017,429,0.6
29/12/2017 17:00,Hermosillo PPA,343.209,31.6,0,18.6,0,1016,241.1,2.8
29/12/2017 18:00,Hermosillo PPA,344.122,29.3,0,21.5,0,1017,62.5,3
29/12/2017 19:00,Hermosillo PPA,347.568,25.9,0,25.3,0,1017,0,3
29/12/2017 20:00,Hermosillo PPA,341.474,23.8,0,31.9,0,1018,0,3
29/12/2017 21:00,Hermosillo PPA,331.223,24.7,0,31.2,0,1017,0,2.9
29/12/2017 22:00,Hermosillo PPA,319.541,18.8,0,53.5,0,1017,0,2.1
29/12/2017 23:00,Hermosillo PPA,307.724,17.8,0,58.1,0,1018,0,2
30/12/2017 00:00,Hermosillo PPA,294.129,16.8,0,63,0,1018,0,2
30/12/2017 01:00,Hermosillo PPA,279.503,16.2,0,63.3,0,1018,0,1.9
30/12/2017 02:00,Hermosillo PPA,269.55,15.6,0,63.7,0,1018,0,1.9
30/12/2017 03:00,Hermosillo PPA,261.379,15,0,64,0,1018,0,1.8
30/12/2017 04:00,Hermosillo PPA,255.793,16.1,0,63,0,1018,0,0
30/12/2017 05:00,Hermosillo PPA,254.649,15.6,0,59.6,0,1018,0,0
30/12/2017 06:00,Hermosillo PPA,258.215,13.7,0,64.3,0,1018,0,2.7
30/12/2017 07:00,Hermosillo PPA,267.03,13.8,0,63.2,0,1018,0,3
30/12/2017 08:00,Hermosillo PPA,273.011,13.9,0,62.2,0,1018,0,3.2
30/12/2017 09:00,Hermosillo PPA,285.873,11.9,0,52.8,0,1019,82.9,1.2
30/12/2017 10:00,Hermosillo PPA,297.694,18.1,0,39.9,0,1018,281.1,0.4
30/12/2017 11:00,Hermosillo PPA,308.697,23.5,0,30.2,0,1018,447.9,0.6
30/12/2017 12:00,Hermosillo PPA,316.343,25.5,0,27.6,0,1018,573.1,0.8
30/12/2017 13:00,Hermosillo PPA,318.728,27.7,0,24.9,0,1017,631.7,0.4
30/12/2017 14:00,Hermosillo PPA,320.166,29.5,0,22.5,0,1016,627.4,0.7
30/12/2017 15:00,Hermosillo PPA,320.877,30.7,0,21.1,0,1015,560.7,2.2
30/12/2017 16:00,Hermosillo PPA,318.892,31.2,0,20.4,0,1015,428.5,3.7
30/12/2017 17:00,Hermosillo PPA,314.829,30.6,0,20.4,0,1014,241.6,3.1
30/12/2017 18:00,Hermosillo PPA,317.816,28.4,0,21.9,0,1014,63.6,1.9
30/12/2017 19:00,Hermosillo PPA,332.714,25.3,0,26.3,0,1015,0,2
30/12/2017 20:00,Hermosillo PPA,320.391,23.7,0,29.4,0,1016,0,1.7
30/12/2017 21:00,Hermosillo PPA,312.823,22.4,0,32.9,0,1016,0,0.8
30/12/2017 22:00,Hermosillo PPA,308.524,21,0,38,0,1017,0,0
30/12/2017 23:00,Hermosillo PPA,296.66,19,0,46.4,0,1017,0,0
31/12/2017 00:00,Hermosillo PPA,280.83,16.2,0,58.7,0,1018,0,0
31/12/2017 01:00,Hermosillo PPA,266.769,16.7,0,55.5,0,1018,0,0
31/12/2017 02:00,Hermosillo PPA,257.516,16.9,0,53.8,0,1018,0,0
31/12/2017 03:00,Hermosillo PPA,249.821,16.1,0,54.9,0,1017,0,0.3
31/12/2017 04:00,Hermosillo PPA,244.798,15.5,0,55.4,0,1017,0,1.1
31/12/2017 05:00,Hermosillo PPA,242.697,15.4,0,55,0,1017,0,1.6
31/12/2017 06:00,Hermosillo PPA,243.499,15.9,0,53,0,1017,0,1.4
31/12/2017 07:00,Hermosillo PPA,246.037,15.2,0,52.9,0,1017,0,0.7
31/12/2017 08:00,Hermosillo PPA,242.893,14.9,0,54.1,0,1018,0,0
31/12/2017 09:00,Hermosillo PPA,250.222,14.3,0,56.6,0,1018,81,0
31/12/2017 10:00,Hermosillo PPA,259.322,17.5,0,46.5,0,1018,278.5,0.9
31/12/2017 11:00,Hermosillo PPA,267.797,20.4,0,39.5,0,1018,445.5,1.7
31/12/2017 12:00,Hermosillo PPA,272.289,22.2,0,36.8,0,1018,568.9,1.9
31/12/2017 13:00,Hermosillo PPA,274.859,25.6,0,25.4,0,1017,625.6,1.9
31/12/2017 14:00,Hermosillo PPA,278.449,28.3,0,18.5,0,1017,620.3,2
31/12/2017 15:00,Hermosillo PPA,278.014,27.8,0,19.4,0,1015,553.7,2
31/12/2017 16:00,Hermosillo PPA,280.886,29.6,0,15.4,0,1015,423.1,2.4
31/12/2017 17:00,Hermosillo PPA,283.069,28.8,0,15.8,0,1016,242.6,2.7
31/12/2017 18:00,Hermosillo PPA,295.035,27.6,0,17.3,0,1016,64.3,1.6
31/12/2017 19:00,Hermosillo PPA,319.477,24.7,0,20.5,0,1017,0,0.6
31/12/2017 20:00,Hermosillo PPA,316.336,22.1,0,24.4,0,1017,0,0
31/12/2017 21:00,Hermosillo PPA,300.911,20.5,0,28.6,0,1018,0,0
31/12/2017 22:00,Hermosillo PPA,283.596,19.5,0,31.3,0,1018,0,0
31/12/2017 23:00,Hermosillo PPA,268.409,18.6,0,34.3,0,1019,0,0.1
01/01/2018 00:00,Hermosillo PPA,256.127,18,0,36.2,0,1017,0,0.8
01/01/2018 01:00,Hermosillo PPA,248.622,17.7,0,37.9,0,1018,0,2.1
01/01/2018 02:00,Hermosillo PPA,240.534,16.7,0,43.4,0,1018,0,2.1
01/01/2018 03:00,Hermosillo PPA,232.66,15.6,0,49.1,0,1018,0,1.7
01/01/2018 04:00,Hermosillo PPA,226.398,14,0,54,0,1018,0,0.8
01/01/2018 05:00,Hermosillo PPA,220.02,13.3,0,54,0,1018,0,0.3
01/01/2018 06:00,Hermosillo PPA,217.399,13.9,0,46.6,0,1019,0,1
01/01/2018 07:00,Hermosillo PPA,218.211,13.9,0,47.6,0,1019,0,2.3
01/01/2018 08:00,Hermosillo PPA,208.607,13.8,0,47.5,0,1020,0,2.2
01/01/2018 09:00,Hermosillo PPA,208.789,14.8,0,43.3,0,1020,80.1,1.5
01/01/2018 10:00,Hermosillo PPA,216.218,17.7,0,35.6,0,1021,275,0.4
01/01/2018 11:00,Hermosillo PPA,224.515,21,0,27.4,0,1021,443.3,0.7
01/01/2018 12:00,Hermosillo PPA,230.957,24.3,0,19.9,0,1021,567.6,1.3
01/01/2018 13:00,Hermosillo PPA,233.525,26.5,0,16.8,0,1020,626.6,1.8
01/01/2018 14:00,Hermosillo PPA,235.391,28.4,0,15,0,1019,619.2,1.4
01/01/2018 15:00,Hermosillo PPA,236.748,28.4,0,16.5,0,1016,547,1.5
01/01/2018 16:00,Hermosillo PPA,238.782,29.9,0,12.9,0,1016,413.5,2.3
01/01/2018 17:00,Hermosillo PPA,239.152,30.5,0,11.5,0,1017,236.8,2.8
01/01/2018 18:00,Hermosillo PPA,246.757,28.7,0,16,0,1015,65.6,1.9
01/01/2018 19:00,Hermosillo PPA,267.102,24.7,0,18.9,0,1016,0,2.9
01/01/2018 20:00,Hermosillo PPA,268.194,22.4,0,24.6,0,1017,0,2.6
01/01/2018 21:00,Hermosillo PPA,264.744,21.2,0,30,0,1017,0,1.6
01/01/2018 22:00,Hermosillo PPA,256.617,19.4,0,37.9,0,1017,0,0.6
01/01/2018 23:00,Hermosillo PPA,247.392,18,0,46.2,0,1017,0,0.4
02/01/2018 00:00,Hermosillo PPA,236.937,18.2,0,47.9,0,1019,0,1.3
02/01/2018 01:00,Hermosillo PPA,226.304,17.8,0,47.4,0,1019,0,0
02/01/2018 02:00,Hermosillo PPA,218.557,16.8,0,49.2,0,1018,0,0
02/01/2018 03:00,Hermosillo PPA,213.576,17.3,0,46.2,0,1018,0,0
02/01/2018 04:00,Hermosillo PPA,210.638,16.2,0,50.3,0,1017,0,1.3
02/01/2018 05:00,Hermosillo PPA,210.256,15.4,0,53.1,0,1017,0,2
02/01/2018 06:00,Hermosillo PPA,215.28,15,0,52.4,0,1017,0,1
02/01/2018 07:00,Hermosillo PPA,224.827,13.2,0,61,0,1018,0,0.9
02/01/2018 08:00,Hermosillo PPA,236.997,13.1,0,64,0,1018,0,0.8
02/01/2018 09:00,Hermosillo PPA,252.186,12.6,0,50.8,0,1019,80,1.7
02/01/2018 10:00,Hermosillo PPA,268.159,17,0,40.7,0,1018,276.9,1
02/01/2018 11:00,Hermosillo PPA,282.18,20.2,0,34.8,0,1018,447.7,0.8
02/01/2018 12:00,Hermosillo PPA,293.897,21,0,33.5,0,1018,574.5,1.4
02/01/2018 13:00,Hermosillo PPA,298.676,26.7,0,20.1,0,1017,635.4,0.3
02/01/2018 14:00,Hermosillo PPA,304.983,28.5,0,16.9,0,1016,633.5,1
02/01/2018 15:00,Hermosillo PPA,309.867,29.6,0,15.1,0,1016,568.4,2.9
02/01/2018 16:00,Hermosillo PPA,310.246,30.4,0,14.5,0,1015,436.7,3
02/01/2018 17:00,Hermosillo PPA,311.62,30.5,0,14.4,0,1015,250.6,2.7
02/01/2018 18:00,Hermosillo PPA,310.793,28.6,0,16.5,0,1015,69.3,2
02/01/2018 19:00,Hermosillo PPA,322.314,25.7,0,20.8,0,1015,0,1.4
02/01/2018 20:00,Hermosillo PPA,319.473,23.1,0,25,0,1016,0,0
